data,datas,label
10,kimi****,2022.08.01
10,ykss****,2022.08.01
10,fan2****,2022.08.01
4,wfmn****,2022.08.01
4,bug4****,2022.08.01
6,"올해 본 영화중 최고의 영화.고뇌하는 이순신의 모습을 잘 그려낸 박해일의 연기, 특히 눈빛연기는 감탄하게 되고 와키자카를 연기한 변요한의 연기는 '진짜 일본인이 아닐까?' 라는 의심을 하게 만든다. 주...",2022.08.01
4,limk****,2022.08.01
2,"박해일의 이순신!! 최고입니다!아마도 박해일의 인생작이 아닐까 생각합니다.이순신의 진중한 모습,끝까지 기다리는 뚝심의  이순신의  박해일의 연기가 기가 막히게  좋습니다!해전 장면도 속도감있어 좋습니다.명량보다 한산...",2022.08.01
4,너무 잼남!,2022.08.01
2,1편의 느끼한 국뽕을 없애려고 너무 노력한 결과 무미건조해진 이순신 장군,2022.08.01
4,명량보다 훨씬 더 발전했지만 이순신 자체의매력은 없다 안성기가 더 이순신같은..,2022.08.01
8,국뽕 차오르는  주제이긴 하지만결과와는 상관없이조선진영의 이순신은 극을 이끌어가지 못 했고 군을 장악한 느낌도 부족했으나일본진영의 와키자카는 극을 이끌어갔으며군을 장악한 느낌이었다주연과 조연을 랜덤으로 나눠놓은듯 주...,2022.08.01
2,함선 액션이 볼만 했습니다.,2022.08.01
4,그냥저냥 볼만하다,2022.08.01
2,이순신 박해일보다 와키자카 변요한 임팩트가 더 컸는데 그냥저냥 여름휴가때 가족들이랑 보기 좋지만 초대박급은 아니었습니다.,2022.08.01
10,아 재밌다ㅠㅠ 요즘 보는 영화마다 실망했는데 이건 진짜 재밌었다,2022.08.02
10,"생각보다 재밌어서 놀랐네요. 잘 만든 영화입니다. 스토리, 영상미 등. 유치하지 않아요.",2022.08.02
10,박해일의 진중한 연기 좋고 영상미갸 훌륭하다.,2022.08.02
10,"정말 재미있게 잘 봤어용. 배우들 연기도 좋고 거북선도 멋있고 이순신 장군님께 다시 한번 감사드리고 나라를 지키기 위해 목숨걸고 싸우신 의병들, 기생들, 모든 분들 감사드립니당.",2022.08.02
10,누구와의 전쟁이 아니라 의와 불의의 싸움이고 의의 압도적 승리였다,2022.08.02
10,명량보다 스케일이 더 크고 양국의 첩보전과 전술을 전개하는 재미가 쏠쏠합니다. 스크린x도 좋았지만 화포쏘는 장면이 많아서 돌비로 보는것도 좋을것같습니다.,2022.08.02
8,신파가 없어 좋았어요. 안성기 배우 적은 분량에도 사로잡네요. 거북선의 등장이 묘미,2022.08.02
9,괜찮은 해전. 아쉬운 캐릭터 설정.,2022.08.02
10,국뽕이 차오르다 못해 흘러넘침,2022.08.02
7,잘봤어요,2022.08.02
10,국뽕이니 뭐니 해도 이순신은 진짜다....해상씬 너무 멋있었고 어쩜 저런 인물이 있었을까 싶음 박해일님 진중함 반했어요 변요한님 연기도 미쳤네요 진짜ㅠㅠㅠ,2022.08.02
10,여러분 기회 놓치지 마시고 꼭 영화관에서 보세요ㅠㅠ 저도 볼까말까 고민 하다가 시간나서 봤는데 정말 영화관에서 잘 본거같아요 !,2022.08.02
10,좋았습니다. 조선을 책임진 장군이 품위있어서.,2022.08.02
10,재밌게 잘 관람했습니다.,2022.08.02
10,거북선 하나믿고 가는 영화. 근데 그게 먹힌다.,2022.08.02
10,국뽕과 신파가 빠지니 이리 좋을수가..오롯이 한산해전에만 집중하는 감독님의 뚝심,2022.08.02
10,"전체적으로 좋은 영화.한국사공부하다 보니,거북선전투장면에서 더 소름ㅠ이래서 공부할수록 더 보이는듯",2022.08.02
8,배우분들 연기가 몰입감을 더해줌. 그리고 거북선이 진짜 멋지다 !!,2022.08.02
9,나라를 지켜주신 선조들의 노력을 한국인이 본다면 감동이 안 생길 수가 없다,2022.08.02
9,가슴 뛰는 영화라고 생각함,2022.08.02
10,CG 처리가 조금 나긴했지만 나름 긴장감도 좋았고 스토리 구성도 볼만했습니다.,2022.08.02
9,생각보다 재밌고 과하지않아서 재밋게 봤어요,2022.08.02
10,한국에도 영웅이 하나쯤은 있어야지요,2022.08.02
10,대한민국 사람이라면 이 영화를 보고 심장이 웅장해지지 않을 수 없다.,2022.08.02
10,재미있게봤습니다. 해상전투신이 아주 멋집니다..,2022.08.02
10,해전이 많아서 좋았음. 소리가 안들릴것을 감안해 자막처리한것도 마음에 듭니다. 그냥 한국영화도 자막처리 좀 할 필요가있음,2022.08.02
10,나라의 운명을 바꿀 압도적 승리의 전투가 시작된다!,2022.08.02
10,전투씬이 인상 깊네요. 보고 후회 안하네요,2022.08.02
8,포 하나 터질 때마다 내 스트레스도 다 날라감.. 무더운 날씨에 시원시원하게 잘봤습니다,2022.08.02
9,재미있어요,2022.08.02
9,신파를 쏙 빼니 더 괜찮아졌다.,2022.08.02
10,갠적으로 인물들의 드라마적인 요소가 조금 부족하지 않았나 생각합니다,2022.08.02
7,역사가 스포라서 너무 좋은 시간이였습니다.관람에 방해되는 ost도 없고 진짜 집중할 수 있는 영상미와 적절한 사운드가 좋았습니다.4dx로 보고왔는데 잊지못한 존잼영화였습니다.2d로도 보려구용ㅎ 일단 연기에 구멍이 없...,2022.08.02
10,<명량>에 <한산>에 <노량>까지 나올텐데 기대되네요. 역사적 사실을 다룬 영화다 보니 인상깊게 본 거 같습니다.,2022.08.02
10,해전씬은 역대 영화들 중에서도 가장 인상적이다,2022.08.02
8,"담백하지만 이순신 장군의 압박감과 긴장감 무게감을 너무 잘 느낄 수 있었고, 음악과 연출이 가슴을 내내 뛰게 만들었어요 아주 좋았습니다~!",2022.08.02
10,아주매우좋았습니다.,2022.08.02
8,초반 살짝 지루 그치만 후반부 거북선 보는 순간 다잊음,2022.08.02
8,무조건 2번 이상 봐야 합니다.!!,2022.08.02
10,기대없이 봤다가 시간 가는줄 모르고 봄,2022.08.02
7,"내용은 다 알기때문에 스포하고하기엔 애매하죠?이순신이 이기고, 거북선 나옵니다.해전 영상 잼있습니다.내용에 도움이 될까 글 남깁니다.극중에 가토가 나옵니다.임진왜란 좀 아시는분들 가토가 한산도에 와키자카랑왜나오지? ...",2022.08.02
7,"배우들의 연기와 절제된 연출, 그리고 거북선. 모두 최고였어요.",2022.08.02
10,너무너무 재밌어요!,2022.08.02
10,"배우들의 담백한 연기와  전투신, 의와 불의의 싸움이라는 메시지 모두 좋았습니다.",2022.08.02
8,한산도 앞바다 앞에서 보는듯한  몰입감이 느껴집니다,2022.08.02
8,그저 감격스러울뿐이네요 잘봤습니다,2022.08.02
10,적장 변요한의 천막 안에서의 빛의 변화에 따른 눈빛부터 몰입이 시작되어 영화내내몰입을 놓을 수 없음. 내가 살다살다 사극을 보며 울어본다. 다만 공명을 볼땐 “ 이 생에서 결혼을 포기하겠습니다!” 하던 극한직업 장면...,2022.08.02
10,명량을 잊을 올여름 시원한 영화,2022.08.02
9,오랜만에 국뽕차오르는 영화 추천~~~~,2022.08.02
9,가슴이 웅장해지는 영화.. 배우들의 연기 또한 좋다,2022.08.02
10,아쉬운 건 분명 있으나 후반부 전투씬 최고다.,2022.08.02
10,"명량때의 불필요한 신파와 어수선한 서사를 깔끔하게 걷어내고, 전쟁 그 자체의 전략과 전략의 맞대결을 보여주며 , 우리에겐 위대한 승리고 적에겐 압도감과 공포를 안겨준 한산대첩을 실감나게 표현했다.차갑고 이성적인 이순...",2022.08.02
9,역시 이순신장군세계역사에서 해전으로서는 1위,2022.08.02
10,묵직하다~~!!!,2022.08.02
8,해상전투 스케일 크고 멋있었어요,2022.08.02
8,재미있게 잘 봤습니다 ㅎㅎ,2022.08.02
10,좋았어요..!!!!,2022.08.02
8,명량때와는 다른 이순신 장군의 지혜로운 전략과 현명하신 리더쉽이 잘 묘사된 듯 합니다. 세트라는 것을 알고봐서 인지 명량보다는 현실감이 없어보이네요...,2022.08.02
8,명량보다 재미있는지 재미없는지 헷갈리네요 ㅎㅎ그래도 연기도 다 잘하고 연출도 좋았습니다!,2022.08.02
10,오늘 아맥으로 2회차 갔지만 무인덕분에 또 보게생겻네 근데 간만에 국뽕도 채우고 눈도 즐겁고 재밌었어용 ㅠㅠ,2022.08.02
7,그 무엇도 빠지지 않은 영화였습니다!,2022.08.02
10,수작입니다.재밌게 잘 봤습니다.,2022.08.02
10,이것 참 속이 다 시원하네,2022.08.02
9,누구나 바야할 영화,2022.08.02
8,깊은 고뇌와 치밀한 전술로 왜군을 쓸어버리시는 이순신 장군님!!후반의 해전 파트로 이어지는 세심한 빌드업과 학익진에 거북선 연출까지 알차고 멋있는 씬들이 가득해서 좋았습니다.,2022.08.02
8,볼만했습니다.. 중요한전투 절정부분이좀.. 허무했습니다.,2022.08.02
9,국뽕에 취한다 보고나면 애국심 생김ㅋㅋ,2022.08.02
8,인물들이 너무 많이서 그런지 이순신 분량이 적어서 아쉬웠음.하지만 마지막 해전씬만으로도 볼만한듯,2022.08.02
10,극장에서 보세요 아주 재밌습니다,2022.08.02
10,연기와 연출이 돋보인 수작!!,2022.08.02
10,역사에 관심이 크지 않던 나를 한산도 앞바다에 가보고싶게 만든 영화,2022.08.02
8,전투신이 좋았다,2022.08.02
10,수없이 들어도 통쾌하고 감동적인 위대한 전투의 시각화!,2022.08.02
10,노량이 더 기대되네요~!,2022.08.02
10,흥행 작정하고  만들었지만  난세의  영웅이라  그 마저도 다 용서됨. 박해일의 이순신도 좋고 모든 배역이  찰떡..스크린x로 관람했는데  폭염에서 탈출할  느낌,2022.08.02
10,시원시원한 전투 국뽕 한사발,2022.08.02
10,시대를 막론하고 해전영화 탑 클래스,2022.08.02
10,"인물보다는 공동체의 신화, 허나 이 짙은 승리감.",2022.08.02
9,너무 재밌음 진짜ㅠ 꼭 보셈,2022.08.02
9,평점 너무낮아서 어이없어서 10점줌ㅎㅎ,2022.08.02
10,거북선 최고! 전투씬 아주 황홀합니다 학익진 미쳤어요!!  다만 왜구 파트 조금 더 줄였음 좋았겠어요,2022.08.02
10,"웅장이 가슴해진다..,",2022.08.02
10,"두시간동안 재미있게 볼수 있는 영화이고, 우리가 왜 일본에 대한 역사적의식을 가져야 되는지 알 수 있는 영화임.",2022.08.02
9,최고!  탄탄한 내용과 군더더기 없는 전개로 찬사를 표합니다.,2022.08.02
7,"내가 몰랐던 이순신 장군의 모습, 그리고 절묘한 전개에서 느껴지는 희열감! ㅎㅎㅎ 변요한의 또 다른 연기에 박수",2022.08.02
10,배우들이 아닌 역사를 보게되는 몰입도 스크린으로 꼭 봐야하는 웅장함,2022.08.02
7,상땃쥐네요,2022.08.02
6,액션신이 명량보다 화려하고 웅장해짐,2022.08.02
6,거북선이 왜구를두갈래고 찢으시니이순신 장군님이남은 왜구들을백갈래로 찢어버리셨다,2022.08.02
8,빠른전개 너무좋고요,2022.08.02
8,내 꿈은 거북선,2022.08.02
10,눈물찡. 감동적. 북카이센...,2022.08.02
10,한산해전이 만들어지는 과정을 잘 그려냈는데 이런 내용에 관심이 약한 분들은 좀 지루하게 느꼈을 수 있지만 저는 재미있었고  마지막 해전 부분은 영화의 백미입니다.불멸의 이순신과 차별을 두려고 한건지오히려 본격적인 전...,2022.08.02
9,우리에게는 압도적인 승리가 필요합니다!,2022.08.02
10,명량보다 신파는 많이 줄었는데...그냥 밋밋함,2022.08.02
9,모두 알고있는 이야기이지만 영화로 봐도 지루하지않고 웅장하고 재미있다.,2022.08.02
9,스토리만으로 만점주고 싶지만..지루한감도 있었고 아쉽네요 ㅠ,2022.08.02
6,압도적인 승리발포하라,2022.08.02
10,웅장한 스케일의 영상미가 돋보여요,2022.08.02
10,후반부 해전은 나름 만족스러웠음.,2022.08.02
9,몰입해서 재미있게 관람했어요만족합니다,2022.08.02
9,후반부 전투씬이 백미. 앞은 쏘쏘,2022.08.02
1,깔끔하고 묵직하게 밀어붙이는 맛,2022.08.02
2,명량보단 좋은데 이야기를 이끌어 나가는 힘이 부족하다,2022.08.02
8,우리가알아야 할 이야기!,2022.08.02
9,이순신 장군에게 요동치는 건 견내량의 파도 뿐. 이걸 놓친 씨제이가 불쌍해서 눈물이 조금 날 뻔.,2022.08.02
9,"구성은 전형적이지만, 후반부 클라이맥스에서 터뜨린다",2022.08.02
10,캬 탑건 이후로 추천할만합니다,2022.08.02
10,인생작.. 부모님 보여드리고 싶다.,2022.08.02
10,영화화 하면 언제나 먹히는 이순신~,2022.08.02
3,한산대첩에만 집중하려는건 알겠는데 시작 때 빼곤 1시간 반동안 아무것도 없어서 너무 지루한데 정작 중요한 학익진은 포 한 번 쏘니 적선이 전멸하는 막장노잼전개 그리고 너무 거북선에 중점을 맞춰서 스토리를 억지로 끼워...,2022.08.02
10,qhsh****,2022.08.02
8,박해일 배우님이 그린 이순신 장군님은 여태 제가 그려온 이미지 라던가 수많은 다른 배우분들이 연기 했던 것과는 또 다른 느낌으로 연기하셔서 새롭고 좋았고 내리기 전에 꼬옥 한 번 더 보고싶음ㅎ 보는 내내 너무 벅차오...,2022.08.02
8,ss75****,2022.08.02
10,aloh****,2022.08.02
1,yhj5****,2022.08.02
1,재밌어요 마침내,2022.08.02
1,dwoo****,2022.08.02
3,lsgh****,2022.08.02
4,CG와 연기력의 조합은 대단,2022.08.02
6,girl****,2022.08.02
10,보러가지마라 제발ㅋㅋ보러간 내 자신을 죽이고 싶다. 좋은배우들 엄청 데려다 써놓고 영화가 이거밖에 안되나? 초반~중반 인물소개가 너무 많아ㅡㅡ 진짜진짜 너무 지루하고 전투씬부터는 그나마 볼만한데 뻔하잖아??  또 억...,2022.08.02
10,백강구전투에서 가미스케노노키미 와카코와 아베노가 나니와에서 선조들의 땅이자 돌아가아 할 고향의 땅을 되찾자며 결사항전을 외치고 왜구 4만2천명의 병력이 백제와 연합군이 되어 신라 당나라와 마지막까지 싸웠던 왜구와 백...,2022.08.02
10,CG로 해전을 다 촬영했다는걸 먼저 알고 관람해서 그런지 사실감이 명량에 대비하여 무척 떨어지네요사운드도 명량과 거의 동일하고. 최민식 이순신과 박해민 이순신의 차이는 캐릭터의 차이인지 배우의 차이인지 모르겠으나 최...,2022.08.02
10,나는 오히려 명량보다 한산이 훨씬 더 지루했다. 특히 스파이 설정을 이렇게 지루하게 풀 수도 있구나 싶었다. 벙어리였던 이정현만큼 말이 없던 김향기로 대체 뭘 보여주려 했던건지? 스토리 구성이 너무 단조로웠음. 명량...,2022.08.02
10,sexy****,2022.08.02
10,정말 감동적이고 재미있었어요,2022.08.02
1,1편이 이순신 장군의 고뇌였다면 2편은 타인의 시선으로 바라본 이순신 장군의 느낌이 강하다. 초반 역사물을 보는듯 흥미로운 이야기들로 쌓아가다 마지막 해상 전투씬에서 폭발한다. 한국인이라야 더 재밌는 한산~ ㅋ,2022.08.02
10,서사가 너무 길어서 처음에는 조금 지루했지만후반에 다달아서는 꽤 흥미있었다.,2022.08.02
7,전작보다는 확실히 나아간 영화,2022.08.02
8,국뽕 한사발 추가요~~,2022.08.02
10,"명량은 이순신 중심으로, 명량해전이 일어나기까지의 과정과 결과가 다 좋았지만.. 한산:용의 출현은 한산도 대첩의 전투과정만 자세히 담았다. 이순신의 카리스마와 주변 장수들의 임팩트가 많이 떨어져서 아쉬웠지만, 반대로...",2022.08.02
10,danm****,2022.08.02
10,ryeo****,2022.08.02
10,aaui****,2022.08.02
10,tear****,2022.08.02
7,한산대첩의 백미인 판옥선 매복/기습작전이 싹다 빠지고 갑자기 뒤돌아서서 포격?? 그리고회전포격은 어디감? 아무리 판옥선이 일렬로 서서 조란탄을 일제히 퍼부었다고해서 후방에 있던 배까지 다 터진다고 ㅋㅋ? 최소한 한산...,2022.08.02
2,ghld****,2022.08.02
2,무조건 영화관에서 봐라. 대포소리며 브금소리며 진짜 가슴이 울리는 천둥소리 같아서 박진감 넘침. 엄청난 대포소리때문에 스피커와 가까운 가운데 사이드자리 추천. 그리고 와키자카와 이순신의 수싸움과 웅장한 구선 등장씬은...,2022.08.02
10,je31****,2022.08.02
10,아 매버릭 보고 높아진 눈높이 어쪄나 하고 불안한 맘으로 봤는데 헐 ...  너무 깔끔하고 군더더기 없이 장점을 잘 살린 영화였네요....처절함이 명량에 비해 쪼끔 약하고 일본어가 어설프다는게 쪼금 거슬리지만 나머지...,2022.08.02
9,"명량에서의 신파와, 판타지스러운 고증의 비평을 확실히 수정하신 감독님이 대단하다. 일본군이 만만치 당하기만 하는 전개가 아니라 더욱 흥미진진하며, 첩보전, 내분, 전쟁 3가지 요소로 영화를 즐길 수 있어 좋았다. 다...",2022.08.02
10,정말 더운여름에 고구마 내려가는 전투였다! 용이 정말 날더군..최고의 영화였습니다. 교과서에서 한산도 해전을 승리로 이끌었다 글자로 보는것과 실제 영화에서 현장감 있게 보는것의 감동은 정말 백만배. 연출이 정말 멋져...,2022.08.02
2,"장점1.전작에는 왜군이 ""리순신"" 밖에 말 못하는 지능장애인데 이번에는 전략도 있거 무지성 돌격만 하지도 않음.적같은 적임2. 원균이 역사대로 무능력하게 나옴. 원래는 더 무능력한데  미디어에서 허용하...",2022.08.02
10,와 이게 실화? 이순신이 실존인물이라고? 조선 최고의 발명가는 정약용이랑 나대용 둘이 나눠먹어야 한다. 명량보다 연기력?(박해일보다는 주변인물) 수싸움?이 약하다는 평에는 공감하지만 그렇다고 절대 명량보다 부족한 영...,2022.08.02
10,솔직히 캐스팅때부터 박해일님 별로 기대안했었는데 정말 죄송합니다. 박해일님이 이순신장군님의 고뇌를 표현하려 얼마나 애썼을지 가늠이 안갈정도로 너무나도 잘 해내셨습니다. 이순신장군님을 표현한다기보다 그 자체가 되려고 ...,2022.08.02
10,이 영화의 진정 주인공은 거북선과  나대용!그리고 배의 노를 죽어라 젓는 민초 조상님들!또 땅에서 죽어라 싸운 백성들~!!이순신 장군은 뭐 두말 하면 입 아프니까~~!!역시 우리나라 피는 달라도 너무 다른가 봅니다....,2022.08.02
10,"역사를 따분한 책 보다 영화에서..강자 & 섬세한 박해일 이다보니..주연보다, 변요한과 조연들이 더 돋보인 수작.    해상전투로 가기까지 인내심이 필요하지만.. 상대장수의 혀를 찌루는 이순신 장군의 위대한 책력과 ...",2022.08.02
8,snow****,2022.08.02
10,md66****,2022.08.02
8,mou0****,2022.08.02
10,전작 보다 재밌음 잘봤습니다,2022.08.02
10,8313****,2022.08.02
10,"이순신 장군의 모습이 영화 명량의 최민식과 비교가 되나, 초반의 모습이기 때문에 그의 조심성과 치밀한 완벽주의가 부각되었다. 나대용의 활약이 돋보이며, 장대한 음악과 바다 위의 전투가 실감나게 볼 만하다. 화면이 큰...",2022.08.02
10,와키자카를 너무 띄우려고 하다보니 많이 이상합니다. 무리수에요. 고작 2만석 다이묘가 ㅠㅠ 코바야카와 전라도 공략을 또 일부러 협공으로 설정도 너무 어색합니다. 와키자카가 용인전투에서 업된 거를 활용해도 이순신 장군...,2022.08.02
10,msm0****,2022.08.02
10,pole****,2022.08.02
9,onth****,2022.08.02
10,명량이 이순신의 위인으로서의 면모에 초점을 두고 진행되었다면 한산은 이순신의 인간적인 고뇌와 함께 주변인과 민초들의 모습을 보다 부각시킨 작품입니다. 내용이야 사실 그렇게 새로울 게 없지만 졸릴 틈 없이 몰입하게 해...,2022.08.02
10,abcd****,2022.08.02
10,명량때는 지루한걸 못느꼈는데 한산은 상영시작후 한시간 반동안 지루합니다. 해전도 그닥 멋지진 않구요. 예고편에 나온게 하일라이트 전부라고 할 수 있겠네요. 특히 와키자카도 이순신이 학익진을 펼칠걸 미리 알고있다는 설...,2022.08.02
10,평론가들 말대로 모든게 국뽕+신파로 버무려진 명량보다는 볼만했지만 기억에 남을만한 영화는 아님.  가족들이랑 같이 보고 왔는데 다들 표정 애매하더라. 조금만 볼만해도 10점박는 네이버 영화평점조차 8점대에 머무른다는...,2022.08.02
9,앞부분은좀 지루해요ㅜ,2022.08.02
10,otsw****,2022.08.02
6,하 OO 배급사가 롯데네ㅅㅂ 친일기업아니 이순신 레알 존경하고 기대했는데무슨 소리를 ㅅㅂ 사람 고막 터트릴일 있음??내가 왠만하면 탑건 같은거 극장에서 두번 세번 보는데 ㅅㅂ 시작과 동시에 나갈뻔함귀 존나 아픔일부러...,2022.08.02
7,어떻게 이런 치트키같은 실화와 거북선같은 소재가지고도 이런 영화를 만든건지 아쉬울 나름이다..그래도 불필요한 요소. 특히 억지 코미디 안넣어서 1점 더준다.  그리고 슬로우모션에 감동유발하려는 대사는 그만좀 했으면 ...,2022.08.02
10,내가 저당시 일본놈이었으면 진짜 거북선은 공포 그 자체였을듯 ㄷ ㄷ 그리고 배 안에서 혼신을 다해 노를 저어준 한사람 한사람들 덕분에 지금의 이 나라가 있는거겠죠 후반부 전투씬에서는 흥분돼서 몸이 계속 들썩거렸습니다...,2022.08.02
8,"학.익.진.도 이 네글자만 쓰여있는 하얗게 빈 화선지를 짧지 않은 시간동안 비춰주는 연출이, 나라의 운명과 부하들의 목숨을 동시에 짊어지고 압도적 승리를 해야하는 장군님의 고뇌를 담백하지만 더없이 묵직하게 표현했다....",2022.08.02
10,kmyo****,2022.08.02
10,ya09****,2022.08.02
10,vngk****,2022.08.02
9,"지난 주에 초등 딸이랑 screenX로 보고, 오늘 아침에 혼자서 4DX로 다시 보고 왔어요.   이순신 장군의 지혜와 결단, 그리고 수 많은 이들의 사력을 다한 충성이 더해져 지금의 우리가 존재할 수 있음에 너...",2022.08.02
10,shc1****,2022.08.02
10,kang****,2022.08.02
10,아 복카이센 믿고 있었다고 ㅋㅋ,2022.08.02
10,hugu****,2022.08.02
10,시간 가는줄 모르고 너무 박진감넘치게 봤네요.조선은 똘똘뭉치고 왜는 오합지졸에 배가 탐나서 배신하는 모습이 대조적으로 선조들의 충의에 긍지가 느껴졌습니다. 한산대첩을 눈앞에서 생생하게 보고 느낄수있어 너무나 감동적이...,2022.08.02
10,leeg****,2022.08.02
10,"진짜 무조건 봐야 합니다... 변요한 너무 잘생겼고요, 거북선도 너무 멋있고ㅠㅠ 눈물 포인트도 몇 개 있습니다. 4D로 봐서 그렇긴 하지만 워낙 영상미가 좋고 웅장해서 IMAX로 봐도 웅장할 것 같습니다. 변요한 배...",2022.08.02
10,dach****,2022.08.02
10,dkdl****,2022.08.02
6,nora****,2022.08.02
10,dusw****,2022.08.02
10,박해일배우가 왜 박해일인지 알았음. 소리지르고 목소리가 크다고 그 캐릭터의 존재감이 살아나는건 아니라고 생각함.  진중하고 고뇌하고 때를 기다리는 장군의 통찰력과 무게감을 잘 표현했고 마치 칼의노래 이순신이 화면으로...,2022.08.02
10,"상영시간은 길었지만 몰입해서 봤어요. 이순신 장군 전략 전술 판단력 등의 공도 컸지만, 거북선 만든이, 노젖는 이, 목숨걸고 서신을 전한 이, 협력한 이 등 이 모든 것이 일체가 되었기에 승리를 이끌어 내었단 생각이...",2022.08.02
10,일요일.월요일 백투백으로 봣다 거북선 출현할때 콧물.눈물 다짤뻔,2022.08.02
4,ufo1****,2022.08.02
10,jesu****,2022.08.02
10,glal****,2022.08.02
8,ekdr****,2022.08.02
10,cksa****,2022.08.02
10,gree****,2022.08.02
10,"김향기, 옥택연의 장면이 중요도에 비해 쓸데없이 많았고, 억지 감동도 있었지만 해전의 영상미, 연출, OST가 너무 좋았다",2022.08.02
10,"볼만은 합니다 개인적으로 명량이 좀 더 낫다는 생각이 드네요 ㅎㅎ 근데 극장 에티켓 제발 좀 지킵시다 봉지과자 들고와서 굉장히 큰 소리로 부스럭거리며 먹는 인간들, 초딩 데리고 와서 계속 설명하는 설명충 부모, 폰질...",2022.08.02
10,hym6****,2022.08.02
10,hjkt****,2022.08.02
9,rhtk****,2022.08.02
10,한산도 대첩의 민족 기록화가 움직이는 기분이 들어서 보는 내내 소름돋았어요. 전투신의 대포소리가 너무 통쾌했고 전투신들이 너무나 재미있어서 시간이 너무 빨리지나갔어요. 책에서 봤던 내용을 영상으로 너무 자세히 묘사해...,2022.08.02
10,cutn****,2022.08.02
10,남한산성이후 믿고 보는 박해일님 이순신 장군님 연기!! 최고였습니다. 난중일기를 읽었을때 느껴졌던 장군님의 깊은 인품과 명료함 정적을 느꼈는데 명량에서의 장군님은 너무 힘이 들어가 있어서 거북스러웠거든요 . 노량도 ...,2022.08.02
10,evas****,2022.08.02
9,7877****,2022.08.02
10,hhy7****,2022.08.02
10,앞부분 조금 지루하고 전투신 부터 긴장감있고 괜찮음..ㅋ 그런데 박해일은 말이 없고 변요한은 말이 무지 많음..ㅋㅋㅋ 일본어 외우기 힘들었겠다,2022.08.02
10,"한산. 보는내내 소름돋고, 영화끝나고 거울보니 눈에 눈물이 맺혔어요. 보는내내 가슴졸이면서 봤습니다. 대박나셔요. 무속인으로서 장군님들의 나라지키시는 마음과 삶을 들여다보게 되어 더욱더 극진히 모시고 싶은 마음이 들...",2022.08.02
10,OST는 명량 그대로라 그닥.학익진은 역시 큰 스크린에서 보는거 맞음.근대 왜 일본군은 한방감밖에 안되는고야.초란탄 한방에 전체 함선이 박살나는건 좀  아닌거 같음.거기다가 50보내에서 초란탄 쐈을때 아군들 피해 없...,2022.08.02
10,lsg0****,2022.08.02
10,ilov****,2022.08.02
10,yjc0****,2022.08.02
10,daye****,2022.08.02
10,대박 이건 진짜 너무제밋다,2022.08.02
10,명배우들의 연기가 좋았습니다. 전개가 지루하다는 평을 보고 봤는데 어리거나 역사에 관심 없는 사람 아니라면 지루하기보다 빠져들 수 있는 부분이고 전투씬도 cg비율이 많은 것 치고는 어색한 점 없이시원했습니다. 전체적...,2022.08.02
10,nang****,2022.08.02
10,a33k****,2022.08.02
10,popp****,2022.08.02
10,jeon****,2022.08.02
10,y927****,2022.08.02
10,inho****,2022.08.02
10,영화의 시작이 일본어 나레이션으로 시작하는데 왜 발음도 억양도 안되는 한국사람에 시켰을까? 일본사람인 내가 봤을때 무슨 말인지 하나도 못알아들었다.배우들의 일본말도 너무 못해서 차라리 한국말로 하는것이 좋았다. 전투...,2022.08.02
10,거북선 진짜 멋있다...오늘 이순신장군님에대해 또하나 배우고 갑니다!,2022.08.02
10,mjs0****,2022.08.02
10,ssw0****,2022.08.02
10,"명량 발끝도 못 쫓아가는듯... 명량은 역사에 비추어 결말을 알고 있음에도 영화상 전개, 액션, 연기가 일품이라 시간 가는줄 모르고 흥미진진하게 봤는데, 한산은 상영내내 그런 몰입감이 전혀 없고 긴장도 전혀 안 돼서...",2022.08.02
10,명량 정말재밌게보고 한산도 보러갔는데1. 전편에 등장하는 음악을 그대로 사용해서유튜브 짜집기한것같았습니다 2. 명량해전은 처절하고 통쾌한느낌이였다면한산해전의 백미 학익진이 솔직히 17년전에 방영한불멸의이순신보다 별로...,2022.08.02
10,cong****,2022.08.02
8,명량하고 거의 똑같은 스토리 라인대로 흘러갑니다.  한산 이후에 명량이기 때문에 인물간의 연계성을 따지신거 같은데.. 명량하고 스토리 라인이 너무 똑같아 졌습니다. 다만 전투씬은 놀랄정도로 발전한 느낌이었고 신파를 ...,2022.08.02
1,hcw0****,2022.08.02
6,bang****,2022.08.02
6,몰입도 장난아님.. 우리가 보통 알고있는 이순신 장군은 좀 나이가 든 모습인데 이 영화에서는 이순신 장군의 젊을 느낄 수 있을 수 있어서 색달랐음. 또 명량에서의 이정현 배우님께서 맡았던 배역의 과거 서사도 나와 더...,2022.08.02
2,당시 조선수군의 전투위력과 충무공 이순신의 해상작전이 수많은 해전을 승리로 이끈점에서 이미 멋짐을 예상했지만ㅎ 배우들의 탄탄한 연기력과 웅장함이 영화를 더욱 돋보이게 만들어 주었습니다. 영화 끝나고 나서도 그 여운이...,2022.08.02
10,장군 장군 장군 대사만 기억남 말못하는 이순신 장군?! 그냥 최종병기 활 보는줄 알았음…그냥 급하게 만든티가 납니다 일본 수장은 하찮은 존재로 보이네요 이거 보지마세요 지루해요 돈아까워요 한산?! 극장이 한산해질둣 ...,2022.08.02
6,lmcr****,2022.08.02
