document	label
조선의 이지스함 거북선!	1
헤어질 결심까지 박해일의 해구만	1
암만 영화라지만... 판옥선을 너무 너프한거 아님?	0
김명민인줄 알았는데 박해일이구낭 ㅎ	1
이순신 관련 작품들이 늘상 만드는 오류인 조선군 사상자 늘리기는 그만했으면... 꼭 이래야 극적인 연출이 되는가?	0
저귀선도 몇년후에 다침몰하구ㅠㅠ	1
이순신 장군같은 국방부장관은 안나오나?	1
거북선 국뽕가즈아	1
소름...	1
김명민 최민식은 넘기 힘들것다 딱 봐도	1
1편이랑 다른게 없는데:::	0
0:50 노래자랑!!!!빱빠빠밥빠 바빱 빠라라 빠라라 빠라라 빠밥~~~ 순간 튀어나와서 놀랐다..	0
박해일이 이순신???? 진짜 못참지 ㅡㅡ	1
장이수도 나오나??	1
과연몇만이나볼까	1
쿠키영상으로 와키자카가 섬에서 미역뜯어먹으며 "내가 죽이고싶은 자는 이순신이요~~~~~내가 흠모하는 자는 이순신이다" 좀 내보내주지. 감독이 센스가 없네	0
예고편 조차... 중간에 발포하라...이것이 몬가요?????????!!!! 예고편이라도...	1
공산군 막아낸 전투가	1
왜국 장수는 일본인이 연기했으면 하는 생각이 드네요	1
기대는 되는데, 소스 다 나온거 아닌가? ㅎㅎㅎㅎ 걱정스럽네.	1
김명민이 딱이었는 데... 아직도 김명민 얼굴만 떠오른다. 반포하라. 발포가 맞는 건가 반포가 맞는 건가??	1
변요한 완전 일본인 장수 같음 ㅋㅋ	1
사미라 궁 ㅋㅋㅋㅋㅋㅋ	1
미친 외놈 때려잡는 한산 보러가야징. ㅋ	1
롯데는 말해야 할  것 같다.1. 빨갱이 글씨체로  알아서  좌빨을 도와주고,2. 또  반일의 빌미를 제공하는  짓을 하다니.....참 알 수없는  회사이다.	0
탐건으로  미국국뽕에  취했다가  이제는 우리국뽕도  빠져야지	1
조선에, 이성계 훼미리와 이순신 없었으면 사극은 누가 나왔을까?	1
제발 명량처럼 신파 떡칠만 하지 말았으면	0
일본은 임진왜란 당시 이순신을 몰랐는데ㅋㅋ 나중에 징비록이 일본에 퍼지고 그때 그 수군 대장이 이순신이 였구나 하고 알았구만	1
진짜 거북선은 지금 어디에 있을까.....사진 자료는 일본이 가지고 있다고 하던데.....	1
고증이 되어 보이는 발고증은 대체.. 왜 일본 수군 세키부네는 덩치 키우고, 조선군은 현대식 포탄 쏘는거?	0
K해군의 조상님 충무공 이순신	1
나라와 백성을 유린하는 흉적을 일거에 쳐서 격멸하였다.	1
1편이 명량2편이 한산이면....3편은 노량인가?	1
발포하라!	1
https://www.youtube.com/watch?v=ePDqKnGjUrw꼭 임용한 교수님의 임진왜란 해설을 같이 보십시오. 영화적 허구가 어디까지인지를 알아야 그 시대에 정말 X고생했던 이순신 장군과 조선군의 노력이 느껴질 겁니다.	0
수전 모습이 TOO Similar....	1
거북선은 실제하지 않았다는데 실화인가요???-_- 진짜 몰라서 묻는거	0
명량이후에 2번째작품 아닌가요?왜3부작이라고 나오죠?	0
김희성의 전생이 와키자카....	1
김명민이 했더라면 ㅠㅠ	0
이정현 같은 필요없는 씬은 안나오겠죠?	0
기대되긴 하는디 저번 예고편부터 cg티가 좀 많이 나네... 괜찮으려나...	0
옛날 영화 충무공 이순신이란 영화가 있엇지…	1
바다위의 성!	1
난  오늘  3번째  보았다.진정전군  출정하라.이 어지러운  시기에잘  나온 영화.전군   발포하라.누구?그새끼  지금  아마술쳐먹을껄?? ?전군  그아가리로발포하라.	1
복카이센(木海船): 거북선의 일본 이름	1
조선 VS 일본 => 지구 VS 외계	1
주모 국뽕 한그릇 추가요!	1
명량 역대급으로 재미는 없서는댕 이순신 너무 크다 안볼수가 없다	1
거북선이 앞하고 좌우에 공격이 가능해서바다위에 성으로 불리고 그러나?	1
거북선 등장할 때 부1랄을 쥐어뜯으며 울었습니다...	1
최민식이 아니라 다른 사람이길래 엥함. 처음에는 김명민인가 싶었는데 박해일이라길래 끄덕 끄덕	1
불멸의 이순신, 명량, 1592 임진왜란이 떠오른다.	1
예고편 조회수 실화인가?....ㅋ	1
4D로 바다냄새나게 하고 보면 쩔겠넴 ㅋㅋ	1
TMI 거북선이 최초로 출전한 해전은 사천해전임	1
예고편만 봣을때는 최민식,류승룡 배우의 카리스마를 따라가지 못하는듯.	1
최소 이번 캐스팅 성공이다 최민식은 이순식배역이 안맞음	1
와..	1
마지막은?노량해전인가??!!	1
	1
왜 하필 박해일?.. 무게감 1도 읍네 ㅋㅋㅋㅋ 이병헌이나 최민수 정도는 썻어야지 3-4편 까지 나올줄 알았는데 2에서 끝나겠네	0
근데 이순신역 그 누가 맡아도 안 어울리고 몰입이안되네 뭔가...이 세상 사람이 아나라서 어떤 사람도안 어울리는 느낌이랄까	0
박해일이 정유재란까지 겪으면서 늙어서 최민식된거구나	1
최민식이 해야 되는데	0
한국영화 쿼터제 폐지시켜야 이런 수준낮은 영화가 안나오는데 ..	0
그냥 보자.이순신이다.	1
2천만 각이다	1
원균 누군지 딱 알겠네	1
장군님 감사합니다	1
거함거포시대가 있던 이유	1
발포하라 !(360도 두두두두두)	1
이순신&도요토미히데요시의목숨을건전쟁일본군이머리를써서전쟁을했지만이순신장군은다른수를써서승리했다7월31일....	1
홍익인간 의 정신으로 한국인이여 영원하라	1
롯데가 이런걸 헐  일본에 수출은 못하겠네 ㅋㅋㅋ	0
필!승!	1
또 다시 국뽕을 한잔 거하게 들이킬 때 인가?  소생 이순신 장군님 앞으로 한잔 올리겠소.	1
이순신은 왜 안 나와요?	1
저 옥택연 배우님 나오는거 보러 왔는데 몇분몇초 쯤에 나오는지 알려주실분..??ㅠㅠㅠ	1
차오르는 국뽕	1
이거 명량 후속작임?	0
한국사람들만 보고 국뽕파티하는게 아니라일본사람들에게도 보게해야하고 그렇다면 일본어 발음도 쫌만 더 신경쓰지...	0
치트키 시작됬다	1
런조야 출연해줘	0
1:06 이 부분 소리 저만 이상하게 들리는 건가요?울리는 것 같습니다.	0
주모~ 국뽕 한잔 추가요~크~	1
국뽕차올라서  좋은데  배급사가  롯데.....	1
WHAT  IS THE TITLE IN ENGLISH....	0
불뿜는 아가리 아 황홀하구나 황홀하구나나를태워라	1
한산대첩 이후 와키자카 야스하루는 이순신 빠돌이가 되어버렸지...	1
크 찬다	1
윤두창이가   이영화를  과연  보러 갈까?   난  안간다에 500원.	1
2천만 넘겨보자	1
감독이 김한민이라 걱정된다	0
다 좋은데 cg퀼 저게 최선인가? cg기술 나름 손에 꼽는걸로 아는데 일본 cg영화 반도 안되는 퀼리티인 거 같음	0
그냥 김명민 캐스팅해서 하면안되나?	0
거북선이 미쳐 날 뛰고 있습니다. 팬타 킬~~~~~	1
근데 왜 미니언즈도 그렇고 이걸 먼저 해주지 명량을 먼저 하고선 나중에 그전얘길 다루지? 시대순으로 할수 없나?	0
와 진짜 댓글 알바 총동원인가ㅋㅋㅋㅋ 정말 존경하는 위인이지만, 작품성만으로는 명량은 정말 최하급의 작품인데 같은 감독의 후속작이라 기대가 더 안됌. 역대급 소재를 왜 하필 이 감독이 맡아서.. 에휴	0
아니 손뗐다던 장이수는 왜 저기 있는건데?	0
오늘 관람하고 왔는데 초반에 지루하고 해상 전투씬은 볼만함 그런데 김한민 김독님이 전라도 출신이라 그런지 명량에서도 그렇고 한산에서도 경상도 출신 장군들은 모두 다 이기적이고 자기밖에 모르는 사람으로 표현 되어 있는데 영화지만 지역 감정이 조금 들어간거 같다는 생각을 지울 수가 없네요...	0
그 것은 바다 위의 용인가? 거북인가? 요새인가?	1
저거 거북선 2단이면 노젓는 곳이랑 대포놓는곳 어떻게나눔? 저거 2단이냐3단이냐 말많은데 2단으로가는거면 모순생기는데, 겉모습은 2단이 이쁘지만 구조상 말이안됨	0
해일이형 곧 만나요	1
댓글보고 폰업이 뭔가 싶어서 어플 다운하고 들어가봤는데 좋은어플이더라 ! 휴대폰 정말 싸게 바꿀때 유용할듯!	0
한 번 볼만하겠다. 항일 빨치산들이 왜적을 섬멸하는 영화도 만들어 봐라. 과감하게.	1
3부작이니 [ 명량 한산 노량 ] 이것네	1
일뽕인 굥이랑 쥴리가 한산 보러갈까? 안깔까?ㅋㅋㅋㅋ	0
어머니, 모시고  출정하라!!!윤탱	1
조선족행님도 나오네	1
박해일의 가벼운 이미지가 과연 성웅과 맞을까?	0
이건 못참지	1
전면전은 어디서 자꾸 뛰어나오는지 이것도 역사왜곡  학익진 모욕이다  불멸의 이순신  마냥 좀 잘좀 그려내지또 자질구래한 스토리텔링으로끌다가 끝에빵 터트리는 신파 지겹다 지겨워 다른  감독이 시원하게 다시 만들었으면  ㅉㅉ	0
용산 : 굥멍청의 출현	1
감독 또 김한민이네 ㅋㅋㅋㅋ 신파 좀 줄여라 제발	0
아니 조선제일검이 왜 저짝에 있나요?.....	0
크으 바지에 지려버렸다..................	1
롯데가 이순신 영화....ㅋㅋㅋㅋ	0
아씨.. 거북선 사방으로 포 사격하는거 보고 오줌 쌌잖아요.. ㅜㅜ 기저귀 벗어놨는데..	1
오글장면, 말도 안되는 창작장면은 쫌 넣지마요 명량때 폭약선 치맛바람 장면같응거여	1
캡틴 조선	1
마지막 3부작은 노량인건가?	1
롯데는 일본기업인데 이순신 장군님의 영화를?	1
우리 조선과 지금의 대한민국의 3대 영웅세종대왕, 이순신장군 , 박정희대통령	1
명량처럼 쓰레기 영화가 아닐런지......	1
파닭 위에 손!!!	1
다음 이순신 김윤석~~~~ㄱ ㄱ ㄱ ㄱ ㄱ	1
아니 왜 자꾸 근접전을 묘사하냐고... 이순신 함대의 전술 특징이 근접전을 피하고 함포 사격으로 왜선 격침해서 최대한 아군 피해가 없게끔 한건데.. 지난 명량에서도 그러더니 또 역사왜곡 하고 있네	0
소장이 그리 만만하더이까?	1
거북선은 3층이다. 역사물 영화 만들거면 역사고증좀 제대로 하자!!	0
1:14 네 예전에 장이수가 아니야~!	1
탑건보다는 이거다	1
명량보다 나아뵈는데	1
그 어떠한 영화도 불멸의 이순신만도 못하다!	1
바보처럼 맨날 오프라인가서 무료라더니 다 돈줘야하구 ,,사기당했는데 폰업은 정말 내가 저렴하게 맞출 수 있고 간편해서 좋았어요 ! 댓글보고 갔는데 감사합니다 !	0
조선이 그렇게 만만합니까	1
명량만큼 흥하지 못할것 같앙	0
군신...	1
씹렐루야	1
1:07 발포하라 이 한단어는 최민식의 이순신이 더 강렬했네요	1
국뽕 빼고 담백하게 안만들겠지???	0
1:14 장이수 전생에 나대용 ㄷㄷ	1
이게 k-거북이다	1
주인공이 무게감이 떨어지네..	0
국뽕에 취해볼까나ㅋ	1
이순신 배역 실패네 무게감이 1도 없어ㅋㅋ	0
너무많이. 우려먹는거. 아닌가. 알려지지 않는 인물좀 발굴햇니 만들지 . 식상하다	0
공세가 아니라 수세이세..하는 사람 그 원균 같냐..	0
성웅 이순신	1
박해일 이순신 ...약해	0
무게 감이없라 이 영화 망했라 !	0
국뽕이 벌써부터 차오르는구만	1
와	1
박해일이 이순신 역에 어울리나? 암만봐도 미스캐스팅같다. 명장으로서의 위압감 장엄함 전혀 안느껴짐	0
떳다..	1
일본놈들 갑옷이랑 복식은 엄청 화려하게 투자하고 조선군은 무슨..또 포졸복 입고 나오냐?? 심지창도 우리꺼 아니고 고증 오류다. 조선군 기본이 창.활.칼이다. 사극에서 돈 아끼느라 포졸옷만 입혀서..휴..우리는 갑사라는게 있었고 최소 가슴보호 갑옷은 입었다. 전쟁씬은 거의 15년전 트로이 보다도 못한게 우리나라 역사고증물 영화들..	0
같이 보러 갈 사람	1
근데 너무 명량에비해 cg처리가..좀 이상한데..?	0
실제이순신은키가엄청컸다든데...	0
마지막 3편은 김명민이겠지..?	0
왜 여기 영화 안보고 까기만 하는 잼민이들이 많음?	1
차오른다 국뽕!!	1
무의공 이순신은 명량에 이어서 한산도 안나오나보네요 ㅜㅜ	1
명량 만든 표절 국뽕 감독 김한민? 명량 보다가 연출의도가 너무 빤하게 읽혀 보는 내내 눈살 찌푸렸던 기억이 새록 새록.. 나는 안 볼란다	0
캐스팅이 영 아닌 거 같다. 민족의 영웅에 성웅이신데 장군 싸이즈나 무게감이...최민식을 계속 캐스팅 하던가, 아니면 송강호나 또는 소지섭(지폐를 보면 많이 닮음 ㅋㅋ)그것도 아니라면 설경구 내지는 김윤석은 어땠을까?? 하여간 민족의 영웅을 잘 표현했다는 결과가 나오길...	0
이순신 거북선 롯데.....	0
한산 : 거북이의 출현으로 제목 바꿔라	1
10번 본다	1
국뽕 치샤량	1
일본어가 어색한게 흠이라면 흠	0
최민식형님이 안나오시는군..	0
앗 변요한 외놈..ㅋㅋㅋ	1
주연 진짜 안어울리네 김명민 좀 불러라	0
명량때나 한산이나 병졸들까지 두정갑을 입는다는 고증은 잡지 못한건가	0
제네럴 충무공 순신	1
국뽕 풀충전 완료 바로 보러간다	1
구루지마는 안나오나	0
이순신 ^^~~~ 손흥민	1
거북썬 !!!	1
다음은 귀주 려나	1
일단 지도부터 제대로 고증이 안됨 ㅋㅋㅋ 그 당시 통영이라는 지명이 없었습니다. 에휴... 감독도 좀 고증 제대로 하고 만들지... 아무리 외국 수출용이라 해도 신경써주세요. 우리나라 사람들이 보면 손가락질 합니다. 그래도 이순신 장군의 위상 때문에라도 보러 가긴 할 겁니다.	0
오늘은 69주년 정전협정일이다.	1
다 좋은데 롯데..ㅋㅋ...	0
이번 배역이 아쉽다....전혀 안어울림차라리 이병헌이나 김진영 이정도??	0
프로 불편러 들아  이 영화는 다른거 다 떠나서  국뽕 치사량 때리는 맛에 보는겨  누가 보면 거북선 기술자가 회귀 한줄 알것네	1
일본놈 지금 부들부들 이렇게 외칠껄..야메떼...야메떼..ㅎㅎㅎㅎ	1
최민식에서 박해일은 다운그레이드 느낌이 너무크다. 무게감이 부족해보임.	0
1편의 연출과 똑같다 느낌이네	0
장이수 조상님 보이네	1
1:08 "발포하라"에 누가 이상한 리버브 넣었노	0
이순신장군은 밤일도 장군감이었다는 기록이 있....	1
시방 우리는 공세가 아니라 수세미여	1
거북선 실제로 있긴 했었냐? 실제로 남아 있지도 않고 상상도만 있고 모형만 존재하더만 그리고 그당시 기술로는 못만들었을거라던데	1
솔직히 최민식과 박해일이 비빌 수 있을까?뭐 봐야 알겠지만 이순신 3부작 한산 노량까지 최민식이 계속 하지...	1
국뽕에 취하러 가즈아아아	1
롯데에서 이순신이라 트하하하	0
예고편은 작살나네	1
자칭보수들 국뽕이라고 또 떠들어대겠군	1
촬영감독이 누구입니까 ?	0
국뽕이 차오른다!!! 두근두근	1
실화 인데 뭔 국뽕타령?	1
욕먹을 건 알지만 영화를 잘 만들고  못만들고를 떠나서 스크린 독점만 안 했으면 좋겠네요아직도 명량이 개봉했던 14년이 생각나네요.동네 영화관에서 보는데 가장 사람들이 많이 볼 시간대에는 명량만 넣어놓거나9관까지 있는데 1~8관까지 명량만 넣어놓거나이래놓고선 뭔 스크린 쿼터제를 하자는 건지	0
바다 위의 성은 역시 일본해군 안택선이지	1
제목을 학익진이라카지	1
별로일거같은 느낌이ㅋㅋㅋ	0
이걸보니 국뽕이 차오르고가슴이 웅장해 지는 느낌인데,요즘 굥의 대일 외교 꼬라지를 보니 지하에서 통탄하실 이순신 장군이 생각나서 맘이 편칠않다!!!	1
이순신 장군 마니 우려먹네~돈벌면 이순신장군 후손들께 후원해야할듯	1
고증 고증 고증  ㅇ ㅏ 토나온다얄팍한 지식 뽐내보려고 기웃 기웃 거리는 애들영화는 영화로보고 현생을 사세요	1
흠..모르겠네..이순신 장군이라는거 하나로 뽕이야 최대겠지만..명량 생각하면 어떨지 모르겠다.	1
어울리지않는 배역...몰입도가 떨어지는 전개시간아깝고 돈아깝고뻔한소재로 만든영화를 이렇게 망치다니	0
코로나재유행이라는데... 아	1
극단적으로 진짜망하거나 진짜 성공하거나 둘중 하나일듯	1
발포하라.. (여기서 얘기 끝)	1
감성팔이 영화는 아니길	0
명량은 패전 직후라 영화속에서 위기라고 말하는게 와닿았는데 한산은 별로 와닿지가 않네.. 저땐 이순신 휘하 수군 멀쩡히 다 살아있던때인데 그래서 너무 작위적으로 느껴짐 명량볼땐 안이랬는데	0
좀 너무 현대적인 느낌이 드는데	0
이 순 신	1
이 시대 이순신 장군은 누가 될까요쥴리네는 아니고 ㅋ	1
롯데라...음~~~	0
ㅋㄱ미친 명량도 재미존나게없던데 쪽코인도 좋지만 감독양심이있나 ㅡㅡ	0
썸넬보고 김명민인줄 알았다;;; 젠장	0
아이고 백번을 찍어봐라ㅋㅋ내가 안보나ㅋㅋ	1
변요한일본어 까리하네 ㅋㅋㅋ	1
1:02 거북선 3대구나?왜 가운데 거북선만 다르게 생겼누?	0
제발 명량때처럼 스크린 독점만 하지말자 진짜 그때도 그지랄 땜에 가족들이랑 보고싶은 영화를 보지도 못했다	0
이재명은  이순신이다	0
방포하라	1
이수야 언제 배타로갓니?	1
또 어떤 고전을 카피 떠서 믹스커피 만들었을지, 불안불안 하다...머 이번에도, 국뽕 우롱차 아닐까 싶네~	1
휴대폰 살때 막막하고, 가격은 터무니없이 너무비싸고 무슨소린지 이해도 안되시는분들 이제는 온라인으로 편하게 구입부터 개통까지 ! 폰업 스토어에서 다운로드!	0
ㅋㅋㅋ도대체 대본 누가 썼냐. 일본어 수준이랑 ㅜㅜ 김한민 감독이 문제네....4짜 최고급 참돔으로 라면을 끓이는구나. 이순신 팬으로서 정말 오글거린다 ㅜ 솔직히 명량때도 평론가들한텐 좋은소리 못들었는데	0
거북선은 충돌선이 아닌데... ㅠㅠ 영화라서 그런가 ㅜ	0
코로나 다시 유행이라 망했음	0
조진웅 놔두고 왜	0
한국영화는 이제 국뽕 내세우거나 질질짜는거 아니면 내세울게 없나보다 ㅋㅋㅋㅋㅋ어째 모가디슈 이후로 볼만한 한국영화가 단 한편도 안나올수가 있지??	0
cg가 전작보다 구린거 같애	0
변요한이 와키자카?	1
[영화. 한산: 용의 출현] 캘리그라피그림으로 만들기  ➲➲ https://youtube.com/shorts/DUaTxfv7v70?feature=share	0
하필 친일기업 롯데엔터냐 ㅋㅋ	0
이건 못참아	1
CG가 3류!!!	0
일본이 시바시바하는 소리가들린다	1
명량은 ㅇㅈ인데 이거 예고편에서 배우들 일본어 발음이 너무 거슬림 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
CG가 쫌;;;	0
국뽕 맞으러 갈람니다	1
박해일이 이순신역을 제대로 소화를 할 지가 의문이라...최민식 배우였으면 봤겠지만 명량을 보고 난 후라 박해일이 최민식의 연기를 능가했다거나 압도했다고 보기힘들듯 하여 거르게 되는 영화이순신의 카리스마가 사라진듯 하고 이순신장군이 가벼워 진듯한 느낌이라 보기 꺼려지네ㅜㅜ	0
댓글 알바들 열심히 하네 소재가 너무 지겨워 사골곰탕수준	0
1:08 홀리몰리;;	1
수준낮은 감독이 내놓을 한심한 작품...내가 명량을 보고 아주 쌍욕을 쳐 날렸다. 그저 국뽕을 바탕으로~ 돈만을 위해 만든 쓰레기...이것도 역시나 ㅆ레기일게 뻔하다.	0
야 잘만들었는데, 일본군 너프를 얼마나 한거냐 ㅋㅋㅋㅋ	1
명량 같은 고증 말아먹고 국뽕 가득한 영화는 아니기를 바란다	0
마이크로 컨트롤의 황제임요환 정신으로다가	0
탑건 보다 이거 보면 눈깔 썩어들어 가것누	0
주인공 캐스팅이 아쉽구먼	0
명량에 이은 두번째 쓰레기 영화! 이순신 모독 영화!명량에서 여편네가 치마자락 휘두를 때 어찌나 민망하던지 같이간 초등생 눈치를 20분간 봤다. 그래픽도 완전 쓰레긴데 지금도 똑같네~	0
칸영화재 박해일로 정해진건가요?	0
일본 개봉은 어렵겠지?	0
근데... 왜 맨날 똑같은 영화만 나와..ㅆㅂ	0
설마 예전처럼 예고편이 다는 아니겠지?영화와 드라마 차이.영화: 젊어도 수염이 대부분 다 있다.드라마: 젊은 남자 주연 조연 30대가되어도 수염은 대부분 없다.(몰입감을 포기)	0
일본어 어색해요 제발 어떻게 좀 해봐요	0
여전히 일본어는 어색ㅋㅋ	0
조선이 일본에 그때 편입됬다면 대 일본제국이 미국을 이기고 세계패권국이 되었을지도	1
손익분기점정도될듯 한900만?	1
최민식보단 가벼울듯	0
롯데가?? 헐 일본기업 아닌가;;??	0
국뽕 영화ㅋ	0
솔직히 한일전 이제 지겹다.(축구는 솔직히 손흥민 없으면 무조건 질 것 같은데...)	0
하...이순신	0
또..이순신이가....	0
이 국뽕은 인정이다 .... 이 영화는 개 처바르는 맛이지	1
역시. 명량보다는 무게감 떨어지네. 퀄리티가 떨어지넹	0
국뽕이 차오른다	1
박해일이 참 잘어울리네 최익현은 명량때 너무뚱뚱하게 나왔음	1
스포 옥씨는 죽는다 언제 고건 진작죽었지 수년전	1
와씨... 제작사 하필이면 일본회사냐... 볼라그랬는데 보이콧이다 쯧	0
반일감정만은 부추기질 말길.. 명량은 진짜 영화 그대로여서 좋았음	0
이순신 장군 역할 이 쯤 그래	1
여자친구랑 봐야겠당 일본인이지만 ..	1
사람 바꾸는건 좀 아쉽..	0
역시나 고증은 개판… 조선시대에 어떻게 병사들까지 전부 갑옷을 입었냐?	0
스포일러 : 주인공 죽음	1
가습이 콩닥콩닥 거리는 구먼	1
창대 언제 일본갔냐	1
cg 존나구리네 남한산성이 생각나네 이번에 망인듯	0
윤석열대통령님께서  이영화를싫어합니다	0
최민식씨가안나오네요	0
출정하라 치이노.. 개존멋	1
알바들 ㅋㅋㅋㅋ	0
밥을위한싸움뺏는자와지키는자	0
존나 개재미없을듯,,,	0
보긴 볼껀데 예고편은 좀 못만든 듯시대착오적인 영상 편집 스타일	0
cg 지적하는 사람이 많던데 역시 나아지지가 않네요. 자금의 한계인가	0
밥퍼와라~~~~	0
왜 쩍바리 롯데가 이순신팔이냐?	0
https://youtu.be/IKVJkb903Pg 한산보다 정확한 거북선 동영상	0
국뽕 그만	0
배 또 날라다닌다. 이게 무슨 판타지 장르도 아니고 영화를 이따구로 만드냐?	0
박해일님.. 저만 불안한가요..	0
보지마라.. 너무지루하다	0
용의출현 ㅇㅈㄹ ㅋㅋㅋ	0
명량처럼 한산은 설민석의 영화강의는없는거죠? ㅋ	0
명량보다 재미가 덜합니다.참고하세요.	0
하...이번에도 스크린 독점하고 국뽕으로 1000만넘고 돈 ㅈㄴ 쓸어가겟네 적당히좀 해라 위인 이용해서 지들 배만불리는 행태	0
다음 이순신은 최민수가 됐음ㆍㄴ	0
개인적으로는 명량보다 훨씬 별로임 돈 아까울 정도는 아닌데 너무 기대하면 안됨	0
이 나라는 역사가 조선 밖에 없습니까..? 고려시대의 항쟁사도 비장미합니다.. 내로라 하는 감독들이 더 먼 옛날 조상들의 이야기도 엮어주셨음 합니다.	0
마지막에 바다위의 성 ㅇㅈㄹ 할때 줫팸 마렵네 저 톤이랑 느낌은 어찌 안되나 진짜 ㅋㅋ	0
명랑도 잼 없게 봤는데....	0
근데 초밥왜사줬어요?	0
ㅈ망영화ㅋㅋ.. 손익분기점 못 넘을듯	0
국뽕하라~~~!!!	0
고증을 제대로 해야지...  거북선은 3층 이였습니다...	0
패배한 전쟁 영화는 안만들고 3편 모두 큰승리 국내용이라서? 일본은  완전 패배한 전쟁 영화 만들고 역시 국내용입니다만	0
알바들 어지간히도 쓴다.	0
일본기업 롯데한테 국뽕영화로 돈 받치려 가시는분 영화 정말 재미없어요.. 거북선 오타쿠 추천영화입니다	0
신파국뽕이최고지	0
국뽕 ㅋㅋ	0
개뿔 힘도 제대로 못쓰고 다 침몰했는데...용타령은...	0
식상한데	0
명량도 노잼이었는데또 노잼 이순신영화 2탄 나왔네	0
응 다아는 내용이라서 안볼꼬얌 난 매버릭 볼꺼얌 ㅋㅋ	0
어림도 없지 스크린 독점	0
장난 아니고만	1
박해일 안어울려 최불암이 해야지	0
올해 최악의 영화...ㅋㅋㅋ 마지막 전투씬 10분 이외 나머지는 그냥 어그로.졸다가 나왔다.지금 알바들 엄청 풀었디 낚이지 말아라.	0
️롯데가 일본 회사인데,, 왜 다른 중국 동북아 공정에서도 한국 복식을 입은 여자가 수발을 들고, 이번에는 일본도 조선시대 기생 수발을 받네여기 저기 한국은 중국 일본 밑이라는 가스라이팅 하는 일본과 중국 다분히 의도된 장면들이다.어디 우리나라 사극에 그들을 시녀로 쓰는 것을 봤나?	0
이순신이 최민식배우님이 아닌게 정말 맘에 안든다 왜이렇게 젋어...	0
여기 알바생 엄청 많네.지젼, 이 흐름을 아는 사람들은 죄다 안 보겠지.	0
3부작이면 2번째 작품은 뭐였어요? 명량이 1부작일거고	0
누가봐도 30,40대 총각같은데 영감이라고 하니까 안어울려	0
아니야…	0
또순신	0
노잼. 이순신 비중도 적고 지루하고 실망하고 집가는길에 차에서는 와이프와 말없이  들어감. 헤어질결심의 박해일이 더 좋았다	0
민식이형은 ???	0
폰업에서 최신휴대폰! 요금제 저렴하게 하자 ! 어플 ㄱㄱㄱ	0
뻔한 내용이면 재미없을거 같은데	0
방포하라	0
일본역할은 일본인 쓰면 안됨? 발음땜에 몰입이 안되네...	0
박지환이 나오네 ㅋㅋㅋㅋㅋㅋ ㅈㄴ 좋아 ㅋㅋㅋㅋ	1
명량 익룡 만 아니면괜찮을듯 ㅠㅠ 제발 현실적인 영화이길	0
예고편만봐도 가슴이 뜨거워 지내요!	1
지렸다.....	1
이건 무조건 본다 국뽕이 차오른다	1
아 한달 남았네~~  보고시프	1
기다렸다..	1
전쟁씬은 멋지네... 스토리만 잘나왔으면 좋겠네	1
지렸다	1
국뽕영화 맞는데 이순신이면 우려먹어도 되지 않을까 막상 그렇게 자주 나오지도 않음 ㅋ 기대된다	1
일본 한가운데에다 상영해야한다	1
1:09 개멋있다	1
귀선 기대된다	1
우어 거북선 전방위 전탄발사! 이거 또 천만인가?	1
와..저런 하드웨어 가지고 칠천량에 조선수군 꼴아박은 원균도 ㅈㄴ 대단하다 ㅋㅋㅋ	1
무조건 본다	1
천만가즈아~~	1
거북선 장면만 보고싶음.	1
예고편만 봐도 소름이	1
묻지도 따지지도않고 보러간다...박해일의  이순신이란?	1
1:09 드디어 이게 나오는구나.	1
지금 해외에 있어서 바로는 못 볼듯 ㅠㅠ 보고싶다	1
전사자3명, 부상자10명...영화볼때 세어봐야지	1
이순신 장군님 만세	1
기다리다 목빠지는 중	1
와우 ~^♡^	1
그때나 지금이나 변함없는 한가지...정치(인들)....	1
쩌네 쩔어	1
늘 이런 영화를 보면서 안타까운건 일본인 역활들의 말투가 아닐까. 실제 일본인들을 데려다 캐스팅하기 힘든건 알면서도 아쉬운건 사실이다. 일본애들도 이순신은 명장으로 추앙한다고 하던데.	0
원균후손들 의무적으로 보게해야함	1
이순신 영화는 의무다	1
스토리는 너무나 잘알고 있어서 영화로 봤을때 실망하지 않을까 걱정이네	0
간지작살이네...	1
진짜 이순신 없었으면 어쩔...	1
햐....  그냥 보러갈란다.....	1
이방지가 보인다!!	1
이순신만큼은 당연 김명민이지	1
쩔어!	1
와 장이수 조선시대 조상 나오네	1
역사에선 3명 죽었다던데... 싸움이 치열...할수가 있나?	1
이순신장군님은못참지!	1
킹갓!  찢었다!	1
압도적ᆢ 제목 잘 뽑았다	1
개쩌네	1
옴마 손현주님 나오시네 지렿따ㄷㄷ	1
장이수 여기서도 나오네 ㅎㅎㅎ	1
제발 토르 러브앤썬더를 방해하지만 말길	1
이순신에서 그다음생엔 인조로 환생하셧구나 역시 핏줄이 다르군 ㅋㅋㅋㅋㅋ	1
평론가 평점은 명량에서 더 나아지지 않겠네	0
다 좋은데.. 배급이 롯데ㅠㅠㅠ	0
김명민이 한번 출전해야 하지 않나?	1
아 갈것같아 영화관을	1
의와 불의의 싸움이지.	1
고증좀 재대로 하고 만들어도 더 감동 재미있을껀데	1
난 극장에서 절대 못봄. 울어서	1
